,f_date,company,pct_change,article
208,2020-03-11,"Amazon.com, Inc. (AMZN)",-0.03750883436345798,"Amazon's (AMZN -3.6%) Ring announces the Ring Video Doorbell 3 ($199.99) and the Ring Video Doorbell 3 Plus ($229.99), which are both battery powered.
The Plus model gets a new ""Pre-Roll"" feature that lets owners view four seconds of video before motion is detected. A similar feature was already available on the wired doorbells.
The new models have enhanced dual-band 2.4Ghz and 5Ghz Wi-Fi and adjustable motion zones covering within five to 15 feet of the door.
The company also announces the Ring Chime ($29.99) and Chime Pro ($49.99), which plug into outlets and provide notifications from the doorbells or security products.
The Pro model comes with a built-in nightlight and Wi-Fi extender.
Availability: Pre-orders start now with shipping on April 8.
"
210,2020-03-11,"Amazon.com, Inc. (AMZN)",-0.03750883436345798,"Amazon's (AMZN -1.9%) cashierless checkout tech is coming to Newark Liberty International Airport.
The tech will launch in the CIBO Express store in Terminal C on March 16.
Other CIBO stores in Newark Liberty and New York's LaGuardia will add the ""Just Walk Out"" tech soon.
Earlier this week, Amazon announced it would start selling the tech behind its Go stores to other retailers.
"
216,2020-03-09,"Amazon.com, Inc. (AMZN)",-0.05285388003568052,"Boosted by the success of Amazon Go, the company has launched a new website to sell its automated checkout technology to retailers.
Amazon (NASDAQ:AMZN) has already inked ""several"" deals with customers it would not name, reflecting a strategy of turning its internal capabilities into lucrative services (think warehousing operations and cloud technology).
Dilip Kumar, Amazon's vice president of physical retail and technology, had no market forecast to share but said shoppers' preferences will determine how big the business becomes.
"
217,2020-03-09,"Amazon.com, Inc. (AMZN)",-0.05285388003568052,"Immediate effects may be seen on the broader economy after Amazon (NASDAQ:AMZN) relaxed its attendance policy for employees who ""work from an office, store, fulfillment center, delivery station or sort center"" during the month of March.
The company will not count any unpaid time off and won't assign attendance points to ensure there are no repercussions for needing to stay home due to illness.
Last week, Amazon told employees in Seattle, Bellevue and the San Francisco Bay Area to work from home if they can through the end of the month.
"
218,2020-03-08,"Amazon.com, Inc. (AMZN)",-0.05285388003568052,"While the opinion did not mention President Trump or claims of improper influence, Amazon (NASDAQ:AMZN) is likely to show that Microsoft’s (NASDAQ:MSFT) price scenario was not ""technically feasible"" as the Pentagon assessed, according to Federal Claims Judge Patricia Campbell-Smith.
On Feb. 13, she issued an order blocking work on the JEDI cloud contract - worth up to $10B - pending resolution of Amazon's court challenge.
Responding to the developments, Microsoft spokesman Frank Shaw noted that the decision focused on a ""lone technical finding by the Department of Defense about data storage"" under one price scenario out of six, and the company's ""solution met the technical standards and performed as needed.""
Previously: Judge pauses Microsoft's JEDI contract (Feb. 13 2020)
Previously: Amazon wants Trump to testify in JEDI lawsuit (Feb. 11 2020)
"
219,2020-03-06,"Amazon.com, Inc. (AMZN)",-0.011922923579276427,"Amazon's (NASDAQ:AMZN) secretive ""Project Gesundheit"" is working on a cure for the common cold, according to CNBC sources.
The small group of scientists and technologists in the project are working under the umbrella of the Grand Challenge, Amazon's R&D group within AWS.
The team wants to develop a vaccine but is exploring other approaches.
Project Gesundheit would be Amazon's latest push into healthcare, which has also included the PillPack acquisition and launch of the employee-focused Amazon Care clinics.
"
221,2020-03-05,"Amazon.com, Inc. (AMZN)",-0.026216794032653992,"Amazon (NASDAQ:AMZN) has removed tens of thousands of third-party items due to coronavirus-related price gouging.
The items include cleaning supplies and hand sanitizer.
Walmart has a similar problem with third-party sellers on its site. The company says it's monitoring the situation and removing products with unusually high prices.
"
222,2020-03-05,"Amazon.com, Inc. (AMZN)",-0.026216794032653992,"Search all coronavirus news on Seeking Alpha here.
Amazon (NASDAQ:AMZN) told employees in Seattle to avoid coming into their offices for the rest of the month after an employee tested positive and Washington state emerged as one of the hardest hit by the coronavirus.
Facebook (NASDAQ:FB) also confirmed that a contractor at at its Seattle office was been diagnosed with the disease and it would close that location until March 9.
Hours after the first coronavirus death was reported outside Washington state - an elderly person in California - CA Governor Gavin Newsom declared a statewide emergency.
New York Governor Cuomo confirmed five new cases, saying, ""This is literally like trying to stop air.""
The U.S. House passed a bill allocating more than $8B in emergency funds to combat the spread of the deadly virus, including $3B in vaccine research and $2.2B in prevention and preparedness efforts. The IMF also announced a $50B aid package to combat the disease and called for an all-out offensive to counteract the epidemic.
Vice President Mike Pence plans to meet with face mask maker 3M (NYSE:MMM) in Minneapolis today to discuss supply chain issues.
The European Commission warned that both Italy and France are at risk of slipping into recession.
Visa (NYSE:V) is cutting costs and American Express (NYSE:AXP) reported a material slowdown in Asia travel spending as the coronavirus starts taking a bite out of revenue at the two companies. Mastercard (NYSE:MA) is deciding whether to implement expense cuts, but doesn’t have enough clarity yet on the severity and duration of the problem.
"
223,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) confirms that an employee working in Seattle has tested positive for the coronavirus.
The employee worked downtown in the company's Amazon Brazil office, which is separate from the main headquarters.
The state of Washington has seen the most COVID-19 cases in the U.S., many tied to a nursing facility in the Seattle suburbs.
"
224,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) is cutting fulfillment fees by up to 30% for products sold outside its e-commerce marketplace, according to a third-party seller email viewed by Business Insider.
The discount comes amid growing third-party logistics competition from the likes of UPS, FedEx, and Walmart.
The changes take effect on April 1.
"
225,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) has opened small warehouses close to large U.S. cities that could cut same-day shipping times down to hours.
The ""mini-fulfillment centers"" are located in Dallas, Orlando, Philadelphia, and Phoenix and will stock around 100,000 products.
In the participating regions, Amazon guarantees delivery of qualified products in as little as five hours.
Note that the service applies to the standard same-day shipping and not Prime Now, which offers one- to two-hour deliveries on groceries and about 20K items.
Amazon will announce more cities for the program later this year.
"
227,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Yesterday, Amazon (NASDAQ:AMZN) warned customers that its Prime Now and Amazon Fresh delivery services would have limited availability and slower delivery times.
Amazon hasn't reduced the workforce of either service. The delays are tied to a surge in demand due to coronavirus fears, according to Bloomberg sources.
A driver for Amazon Flex, which has drivers using their own vehicles for deliveries, says there has been a surge in bottled water purchases.
"
228,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) has quietly opened a series of small warehouses closer to big U.S. cities, including Phoenix, Philadelphia, Dallas and Orlando, in a move to shave hours off delivery times, the company told Reuters.
The same-day offer will guarantee delivery of more than 100,000 products  in as little as five hours, said Jon Alexander, Amazon's director of delivery experience, adding that more cities will be added to the program later this year.
"
